frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon
1551359816.648103078,192.168.10.102,192.168.10.104,45242,5683,12,69,0,45191,,
1551359816.648717443,192.168.10.104,192.168.10.102,5683,45242,12,0,2,45191,,
1551359816.649814277,192.168.10.102,192.168.10.105,49523,5683,12,69,0,38483,,
1551359816.650432528,192.168.10.105,192.168.10.102,5683,49523,12,0,2,38483,,
1551359817.652151874,192.168.10.102,192.168.10.104,52058,5683,12,69,0,10373,,
1551359817.652515564,192.168.10.105,192.168.10.102,37405,5683,37,3,0,46442,,/floor_1_light
1551359817.652663585,192.168.10.104,192.168.10.102,5683,52058,12,0,2,10373,,
1551359817.653295832,192.168.10.102,192.168.10.105,53176,5683,12,69,0,29726,,
1551359818.653930183,192.168.10.102,192.168.10.105,5683,37405,12,133,2,46442,,
1551359818.654091132,192.168.10.105,192.168.10.102,5683,53176,12,0,2,29726,,
1551359818.654190784,192.168.10.102,192.168.10.104,39663,5683,12,69,0,33483,,
1551359818.654395353,192.168.10.104,192.168.10.102,50650,5683,29,3,0,15387,,/floor_1_temp
1551359819.656012087,192.168.10.104,192.168.10.102,5683,39663,12,0,2,33483,,
1551359819.656050287,192.168.10.102,192.168.10.105,36236,5683,12,69,0,1671,,
1551359819.656669380,192.168.10.105,192.168.10.102,5683,36236,12,0,2,1671,,
1551359819.656909237,192.168.10.102,192.168.10.104,5683,50650,12,68,2,15387,,
1551359819.657709847,192.168.10.102,192.168.10.104,51718,5683,12,69,0,3717,,
1551359819.658122225,192.168.10.104,192.168.10.102,5683,51718,12,0,2,3717,,
1551359819.658866067,192.168.10.102,192.168.10.105,56319,5683,12,69,0,21939,,
1551359819.659328042,192.168.10.105,192.168.10.102,5683,56319,12,0,2,21939,,
1551359820.661340406,192.168.10.102,192.168.10.104,45535,5683,12,69,0,1297,,
1551359820.661701539,192.168.10.105,192.168.10.102,52295,5683,38,3,0,7525,,/floor_1_light
1551359820.661911929,192.168.10.104,192.168.10.102,5683,45535,12,0,2,1297,,
1551359820.662681924,192.168.10.102,192.168.10.105,60587,5683,12,69,0,39233,,
1551359821.663326051,192.168.10.105,192.168.10.102,5683,60587,12,0,2,39233,,
1551359821.663470260,192.168.10.102,192.168.10.105,5683,52295,12,133,2,7525,,
1551359821.663737450,192.168.10.102,192.168.10.104,48613,5683,12,69,0,44442,,
1551359821.663960702,192.168.10.104,192.168.10.102,5683,48613,12,0,2,44442,,
1551359821.664178151,192.168.10.102,192.168.10.105,49490,5683,12,69,0,11254,,
1551359821.664364622,192.168.10.105,192.168.10.102,5683,49490,12,0,2,11254,,
1551359822.665982504,192.168.10.102,192.168.10.104,56060,5683,12,69,0,52065,,
1551359822.666452345,192.168.10.104,192.168.10.102,5683,56060,12,0,2,52065,,
1551359822.667354948,192.168.10.102,192.168.10.105,41509,5683,12,69,0,11296,,
1551359822.667841203,192.168.10.105,192.168.10.102,5683,41509,12,0,2,11296,,
1551359823.669724920,192.168.10.102,192.168.10.104,50681,5683,12,69,0,863,,
1551359823.670236979,192.168.10.104,192.168.10.102,5683,50681,12,0,2,863,,
1551359823.670933823,192.168.10.102,192.168.10.105,42781,5683,12,69,0,1883,,
1551359823.671790131,192.168.10.105,192.168.10.102,5683,42781,12,0,2,1883,,
1551359824.673512387,192.168.10.102,192.168.10.104,55995,5683,12,69,0,22515,,
1551359824.673869316,192.168.10.104,192.168.10.102,5683,55995,12,0,2,22515,,
1551359824.674268207,192.168.10.102,192.168.10.105,49258,5683,12,69,0,65465,,
1551359824.674571897,192.168.10.105,192.168.10.102,5683,49258,12,0,2,65465,,
1551359825.675978367,192.168.10.102,192.168.10.104,49993,5683,12,69,0,27603,,
1551359825.676184405,192.168.10.104,192.168.10.102,5683,49993,12,0,2,27603,,
1551359825.676503104,192.168.10.102,192.168.10.105,54740,5683,12,69,0,47873,,
1551359825.676604294,192.168.10.104,192.168.10.102,52269,5683,29,3,0,802,,/floor_1_temp
1551359825.676715149,192.168.10.105,192.168.10.102,5683,54740,12,0,2,47873,,
1551359825.676802144,192.168.10.102,192.168.10.104,5683,52269,12,68,2,802,,
1551359825.677095746,192.168.10.102,192.168.10.104,53529,5683,12,69,0,39235,,
1551359825.677262175,192.168.10.104,192.168.10.102,5683,53529,12,0,2,39235,,
1551359825.677496879,192.168.10.102,192.168.10.105,54793,5683,12,69,0,59117,,
1551359825.677711059,192.168.10.105,192.168.10.102,5683,54793,12,0,2,59117,,
1551359826.679213745,192.168.10.102,192.168.10.104,35749,5683,12,69,0,24842,,
1551359826.679494031,192.168.10.104,192.168.10.102,5683,35749,12,0,2,24842,,
1551359826.679784974,192.168.10.102,192.168.10.105,38487,5683,12,69,0,8931,,
1551359826.680028016,192.168.10.105,192.168.10.102,5683,38487,12,0,2,8931,,
1551359827.681839581,192.168.10.102,192.168.10.104,54849,5683,12,69,0,6801,,
1551359827.682310809,192.168.10.104,192.168.10.102,5683,54849,12,0,2,6801,,
1551359827.683054592,192.168.10.102,192.168.10.105,47145,5683,12,69,0,39757,,
1551359827.683568061,192.168.10.105,192.168.10.102,5683,47145,12,0,2,39757,,
1551359828.684913727,192.168.10.102,192.168.10.104,36864,5683,12,69,0,52267,,
1551359828.685272801,192.168.10.104,192.168.10.102,5683,36864,12,0,2,52267,,
1551359828.685598514,192.168.10.102,192.168.10.105,58635,5683,12,69,0,64512,,
1551359828.685674609,192.168.10.104,192.168.10.102,55539,5683,29,3,0,3968,,/floor_1_temp
1551359828.685922695,192.168.10.105,192.168.10.102,5683,58635,12,0,2,64512,,
1551359828.686027222,192.168.10.102,192.168.10.104,5683,55539,12,68,2,3968,,
1551359828.686294943,192.168.10.102,192.168.10.104,33181,5683,12,69,0,62381,,
1551359828.686675641,192.168.10.104,192.168.10.102,5683,33181,12,0,2,62381,,
1551359828.687153283,192.168.10.102,192.168.10.105,41589,5683,12,69,0,60125,,
1551359828.688780394,192.168.10.105,192.168.10.102,5683,41589,12,0,2,60125,,
1551359829.690209839,192.168.10.102,192.168.10.104,36513,5683,12,69,0,24969,,
1551359829.690439302,192.168.10.104,192.168.10.102,5683,36513,12,0,2,24969,,
1551359829.690748943,192.168.10.102,192.168.10.105,53503,5683,12,69,0,5653,,
1551359829.690811041,192.168.10.104,192.168.10.102,55335,5683,29,3,0,54589,,/floor_1_temp
1551359829.691007822,192.168.10.105,192.168.10.102,5683,53503,12,0,2,5653,,
1551359829.691089592,192.168.10.102,192.168.10.104,5683,55335,12,68,2,54589,,
1551359829.691303231,192.168.10.102,192.168.10.104,57833,5683,12,69,0,22352,,
1551359829.691426777,192.168.10.105,192.168.10.102,50318,5683,37,3,0,19497,,/floor_1_light
1551359829.691472774,192.168.10.104,192.168.10.102,5683,57833,12,0,2,22352,,
1551359829.691688578,192.168.10.102,192.168.10.105,56866,5683,12,69,0,38213,,
1551359830.692236230,192.168.10.102,192.168.10.105,5683,50318,12,133,2,19497,,
1551359830.692574442,192.168.10.102,192.168.10.104,51940,5683,12,69,0,26632,,
1551359830.692655808,192.168.10.105,192.168.10.102,5683,56866,12,0,2,38213,,
1551359830.692811788,192.168.10.104,192.168.10.102,5683,51940,12,0,2,26632,,
1551359830.693139079,192.168.10.102,192.168.10.105,59212,5683,12,69,0,27494,,
1551359830.693286583,192.168.10.105,192.168.10.102,5683,59212,12,0,2,27494,,
1551359830.693609761,192.168.10.105,192.168.10.102,56671,5683,38,3,0,64447,,/floor_1_light
1551359830.693656924,192.168.10.102,192.168.10.105,5683,56671,12,133,2,64447,,
1551359830.693919899,192.168.10.102,192.168.10.104,56178,5683,12,69,0,5882,,
1551359830.694141594,192.168.10.104,192.168.10.102,5683,56178,12,0,2,5882,,
1551359830.694420474,192.168.10.102,192.168.10.105,34376,5683,12,69,0,5298,,
1551359830.694602596,192.168.10.105,192.168.10.102,5683,34376,12,0,2,5298,,
1551359831.696294045,192.168.10.104,192.168.10.102,49434,5683,29,3,0,29517,,/floor_1_temp
1551359831.696488271,192.168.10.102,192.168.10.104,52219,5683,12,69,0,38897,,
1551359832.698150396,192.168.10.104,192.168.10.102,5683,52219,12,0,2,38897,,
1551359832.698488005,192.168.10.102,192.168.10.105,47230,5683,12,69,0,51178,,
1551359832.698990759,192.168.10.105,192.168.10.102,5683,47230,12,0,2,51178,,
1551359832.699175326,192.168.10.102,192.168.10.104,5683,49434,12,68,2,29517,,
1551359832.699853854,192.168.10.102,192.168.10.104,35159,5683,12,69,0,2240,,
1551359832.700229033,192.168.10.104,192.168.10.102,5683,35159,12,0,2,2240,,
1551359832.700894637,192.168.10.102,192.168.10.105,42401,5683,12,69,0,3939,,
1551359832.701342451,192.168.10.105,192.168.10.102,5683,42401,12,0,2,3939,,
1551359833.702831278,192.168.10.102,192.168.10.104,57260,5683,12,69,0,33660,,
