frame.time_epoch,ip.src,ip.dst,udp.srcport,udp.dstport,udp.length,coap.code,coap.type,coap.mid,coap.token,coap.opt.uri_path_recon
1551285823.858946067,192.168.10.104,192.168.10.102,5683,50491,12,0,2,22077,,
1551285823.859242831,192.168.10.102,192.168.10.105,47763,5683,12,69,0,12516,,
1551285823.859761176,192.168.10.105,192.168.10.102,5683,47763,12,0,2,12516,,
1551285824.860736488,192.168.10.102,192.168.10.104,57061,5683,12,69,0,64936,,
1551285824.861392812,192.168.10.104,192.168.10.102,5683,57061,12,0,2,64936,,
1551285824.861525369,192.168.10.102,192.168.10.105,52247,5683,12,69,0,33084,,
1551285824.862000010,192.168.10.105,192.168.10.102,5683,52247,12,0,2,33084,,
1551285825.863308422,192.168.10.102,192.168.10.104,59474,5683,12,69,0,34467,,
1551285825.863805120,192.168.10.102,192.168.10.105,50337,5683,12,69,0,17728,,
1551285825.864134085,192.168.10.104,192.168.10.102,5683,59474,12,0,2,34467,,
1551285825.864345471,192.168.10.105,192.168.10.102,5683,50337,12,0,2,17728,,
1551285826.866145378,192.168.10.102,192.168.10.104,51316,5683,12,69,0,34567,,
1551285826.866185221,192.168.10.102,192.168.10.105,38889,5683,12,69,0,35987,,
1551285826.866597381,192.168.10.104,192.168.10.102,5683,51316,12,0,2,34567,,
1551285826.866647273,192.168.10.105,192.168.10.102,5683,38889,12,0,2,35987,,
1551285826.867559031,192.168.10.104,192.168.10.102,41398,5683,29,3,0,62130,,/floor_1_temp
1551285826.867717956,192.168.10.102,192.168.10.104,5683,41398,12,68,2,62130,,
1551285827.868452602,192.168.10.102,192.168.10.104,36958,5683,12,69,0,19356,,
1551285827.869093228,192.168.10.104,192.168.10.102,5683,36958,12,0,2,19356,,
1551285827.869377910,192.168.10.102,192.168.10.105,43000,5683,12,69,0,51438,,
1551285827.869832291,192.168.10.105,192.168.10.102,5683,43000,12,0,2,51438,,
1551285827.869878513,192.168.10.104,192.168.10.102,42035,5683,29,3,0,22588,,/floor_1_temp
1551285827.870051028,192.168.10.102,192.168.10.104,5683,42035,12,68,2,22588,,
1551285827.870884788,192.168.10.105,192.168.10.102,40474,5683,38,3,0,45534,,/floor_1_light
1551285827.871001291,192.168.10.102,192.168.10.105,5683,40474,12,68,2,45534,,
1551285828.870918750,192.168.10.102,192.168.10.104,48296,5683,12,69,0,20419,,
1551285828.871498147,192.168.10.104,192.168.10.102,5683,48296,12,0,2,20419,,
1551285828.872746542,192.168.10.102,192.168.10.105,53635,5683,12,69,0,25630,,
1551285828.873237106,192.168.10.105,192.168.10.102,5683,53635,12,0,2,25630,,
1551285828.874069649,192.168.10.105,192.168.10.102,40456,5683,37,3,0,15260,,/floor_1_light
1551285828.874207063,192.168.10.102,192.168.10.105,5683,40456,12,68,2,15260,,
1551285829.873464271,192.168.10.102,192.168.10.104,33283,5683,12,69,0,29962,,
1551285829.874006815,192.168.10.104,192.168.10.102,5683,33283,12,0,2,29962,,
1551285829.875938167,192.168.10.102,192.168.10.105,50425,5683,12,69,0,41446,,
1551285829.876413043,192.168.10.105,192.168.10.102,5683,50425,12,0,2,41446,,
1551285830.875858316,192.168.10.102,192.168.10.104,33419,5683,12,69,0,16564,,
1551285830.876352866,192.168.10.104,192.168.10.102,5683,33419,12,0,2,16564,,
1551285830.878271805,192.168.10.102,192.168.10.105,59925,5683,12,69,0,49928,,
1551285830.878808181,192.168.10.105,192.168.10.102,5683,59925,12,0,2,49928,,
1551285831.878315683,192.168.10.102,192.168.10.104,45248,5683,12,69,0,18679,,
1551285831.878845834,192.168.10.104,192.168.10.102,5683,45248,12,0,2,18679,,
1551285831.879940296,192.168.10.104,192.168.10.102,42801,5683,29,3,0,38509,,/floor_1_temp
1551285831.879961076,192.168.10.102,192.168.10.105,60465,5683,12,69,0,65347,,
1551285831.880516364,192.168.10.105,192.168.10.102,5683,60465,12,0,2,65347,,
1551285831.880717034,192.168.10.102,192.168.10.104,5683,42801,12,68,2,38509,,
1551285832.880696877,192.168.10.102,192.168.10.104,51202,5683,12,69,0,61989,,
1551285832.881223088,192.168.10.104,192.168.10.102,5683,51202,12,0,2,61989,,
1551285832.882407475,192.168.10.102,192.168.10.105,56262,5683,12,69,0,18393,,
1551285832.882861121,192.168.10.105,192.168.10.102,5683,56262,12,0,2,18393,,
1551285833.883069939,192.168.10.102,192.168.10.104,53825,5683,12,69,0,24464,,
1551285833.883550694,192.168.10.104,192.168.10.102,5683,53825,12,0,2,24464,,
1551285833.884642352,192.168.10.102,192.168.10.105,35119,5683,12,69,0,618,,
1551285833.885133632,192.168.10.105,192.168.10.102,43239,5683,38,3,0,27886,,/floor_1_light
1551285834.885387634,192.168.10.102,192.168.10.104,40990,5683,12,69,0,15854,,
1551285834.885883171,192.168.10.104,192.168.10.102,5683,40990,12,0,2,15854,,
1551285834.885887372,192.168.10.102,192.168.10.105,5683,43239,12,68,2,27886,,
1551285834.886533561,192.168.10.102,192.168.10.105,58314,5683,12,69,0,16277,,
1551285834.886554731,192.168.10.105,192.168.10.102,5683,35119,12,0,2,618,,
1551285834.886952747,192.168.10.105,192.168.10.102,5683,58314,12,0,2,16277,,
1551285835.886999418,192.168.10.102,192.168.10.104,33574,5683,12,69,0,39884,,
1551285835.887579962,192.168.10.104,192.168.10.102,5683,33574,12,0,2,39884,,
1551285835.888781860,192.168.10.102,192.168.10.105,46289,5683,12,69,0,7482,,
1551285835.889231390,192.168.10.105,192.168.10.102,5683,46289,12,0,2,7482,,
1551285836.889537304,192.168.10.102,192.168.10.104,49232,5683,12,69,0,39483,,
1551285836.890012276,192.168.10.104,192.168.10.102,5683,49232,12,0,2,39483,,
1551285836.890965679,192.168.10.102,192.168.10.105,54200,5683,12,69,0,19222,,
1551285836.891426510,192.168.10.105,192.168.10.102,5683,54200,12,0,2,19222,,
1551285837.891964739,192.168.10.102,192.168.10.104,37301,5683,12,69,0,32132,,
1551285837.892454953,192.168.10.104,192.168.10.102,5683,37301,12,0,2,32132,,
1551285837.893191327,192.168.10.102,192.168.10.105,46904,5683,12,69,0,45015,,
1551285837.893644693,192.168.10.105,192.168.10.102,5683,46904,12,0,2,45015,,
1551285838.894424960,192.168.10.102,192.168.10.104,51268,5683,12,69,0,15864,,
1551285838.894928814,192.168.10.104,192.168.10.102,5683,51268,12,0,2,15864,,
1551285838.895567737,192.168.10.102,192.168.10.105,39059,5683,12,69,0,24405,,
1551285838.896040771,192.168.10.105,192.168.10.102,5683,39059,12,0,2,24405,,
1551285839.896772987,192.168.10.102,192.168.10.104,47712,5683,12,69,0,31989,,
1551285839.897245485,192.168.10.104,192.168.10.102,5683,47712,12,0,2,31989,,
1551285839.897895335,192.168.10.102,192.168.10.105,33874,5683,12,69,0,29302,,
1551285839.898375234,192.168.10.105,192.168.10.102,5683,33874,12,0,2,29302,,
1551285840.899247412,192.168.10.102,192.168.10.104,35611,5683,12,69,0,50456,,
1551285840.899861660,192.168.10.104,192.168.10.102,5683,35611,12,0,2,50456,,
1551285840.900153993,192.168.10.102,192.168.10.105,32970,5683,12,69,0,14279,,
1551285840.900636235,192.168.10.105,192.168.10.102,5683,32970,12,0,2,14279,,
1551285841.901711264,192.168.10.102,192.168.10.104,33601,5683,12,69,0,59307,,
1551285841.902217366,192.168.10.104,192.168.10.102,5683,33601,12,0,2,59307,,
1551285841.902583760,192.168.10.102,192.168.10.105,52482,5683,12,69,0,5333,,
1551285841.903039825,192.168.10.105,192.168.10.102,5683,52482,12,0,2,5333,,
1551285842.904162371,192.168.10.102,192.168.10.104,50349,5683,12,69,0,53287,,
1551285842.904760916,192.168.10.104,192.168.10.102,5683,50349,12,0,2,53287,,
1551285842.904967039,192.168.10.102,192.168.10.105,54741,5683,12,69,0,26260,,
1551285842.905456572,192.168.10.105,192.168.10.102,5683,54741,12,0,2,26260,,
1551285843.906619461,192.168.10.102,192.168.10.104,44787,5683,12,69,0,7849,,
1551285843.907138471,192.168.10.104,192.168.10.102,5683,44787,12,0,2,7849,,
1551285843.907446061,192.168.10.102,192.168.10.105,36626,5683,12,69,0,45970,,
1551285843.907935278,192.168.10.105,192.168.10.102,5683,36626,12,0,2,45970,,
1551285843.908070418,192.168.10.104,192.168.10.102,50974,5683,29,3,0,55855,,/floor_1_temp
1551285843.908191438,192.168.10.102,192.168.10.104,5683,50974,12,68,2,55855,,
1551285844.908969602,192.168.10.102,192.168.10.104,56425,5683,12,69,0,10047,,
1551285844.909579334,192.168.10.104,192.168.10.102,5683,56425,12,0,2,10047,,
1551285844.909643201,192.168.10.102,192.168.10.105,33582,5683,12,69,0,9021,,
1551285844.910117627,192.168.10.105,192.168.10.102,5683,33582,12,0,2,9021,,
1551285845.911583092,192.168.10.102,192.168.10.104,43190,5683,12,69,0,36471,,
1551285845.912046702,192.168.10.102,192.168.10.105,54830,5683,12,69,0,39737,,
1551285845.912134669,192.168.10.104,192.168.10.102,5683,43190,12,0,2,36471,,
1551285845.912595225,192.168.10.105,192.168.10.102,51732,5683,37,3,0,12006,,/floor_1_light
1551285846.913405686,192.168.10.102,192.168.10.105,5683,51732,12,68,2,12006,,
1551285846.913988653,192.168.10.102,192.168.10.104,58580,5683,12,69,0,61320,,
1551285846.914085554,192.168.10.102,192.168.10.105,53918,5683,12,69,0,57406,,
1551285846.914455914,192.168.10.104,192.168.10.102,5683,58580,12,0,2,61320,,
1551285846.914490354,192.168.10.105,192.168.10.102,5683,54830,12,0,2,39737,,
1551285846.914852022,192.168.10.105,192.168.10.102,5683,53918,12,0,2,57406,,
1551285847.916401813,192.168.10.102,192.168.10.104,54069,5683,12,69,0,26243,,
1551285847.916660162,192.168.10.102,192.168.10.105,51751,5683,12,69,0,25308,,
1551285847.917017273,192.168.10.104,192.168.10.102,5683,54069,12,0,2,26243,,
1551285847.917160570,192.168.10.105,192.168.10.102,5683,51751,12,0,2,25308,,
1551285848.919179330,192.168.10.102,192.168.10.105,34067,5683,12,69,0,48092,,
1551285848.919210134,192.168.10.102,192.168.10.104,37356,5683,12,69,0,39873,,
1551285848.919768186,192.168.10.105,192.168.10.102,5683,34067,12,0,2,48092,,
1551285848.919768191,192.168.10.104,192.168.10.102,5683,37356,12,0,2,39873,,
1551285849.921925594,192.168.10.102,192.168.10.105,59842,5683,12,69,0,27886,,
1551285849.921958537,192.168.10.102,192.168.10.104,34348,5683,12,69,0,53540,,
1551285849.922423945,192.168.10.104,192.168.10.102,5683,34348,12,0,2,53540,,
1551285849.922458284,192.168.10.105,192.168.10.102,5683,59842,12,0,2,27886,,
1551285850.923787905,192.168.10.102,192.168.10.104,49977,5683,12,69,0,13708,,
1551285850.924269897,192.168.10.104,192.168.10.102,5683,49977,12,0,2,13708,,
1551285850.924346738,192.168.10.102,192.168.10.105,49364,5683,12,69,0,42426,,
1551285850.924854802,192.168.10.105,192.168.10.102,5683,49364,12,0,2,42426,,
1551285851.926150452,192.168.10.102,192.168.10.104,58911,5683,12,69,0,30270,,
1551285851.926707978,192.168.10.104,192.168.10.102,5683,58911,12,0,2,30270,,
1551285851.926803972,192.168.10.102,192.168.10.105,41453,5683,12,69,0,36170,,
1551285851.927331079,192.168.10.105,192.168.10.102,5683,41453,12,0,2,36170,,
1551285852.928842259,192.168.10.102,192.168.10.105,59088,5683,12,69,0,59885,,
1551285852.928875908,192.168.10.102,192.168.10.104,58564,5683,12,69,0,21957,,
1551285852.929320415,192.168.10.104,192.168.10.102,5683,58564,12,0,2,21957,,
1551285852.929382911,192.168.10.105,192.168.10.102,5683,59088,12,0,2,59885,,
1551285853.931398734,192.168.10.102,192.168.10.104,60324,5683,12,69,0,29257,,
1551285853.931426429,192.168.10.102,192.168.10.105,35461,5683,12,69,0,21069,,
1551285853.932003668,192.168.10.105,192.168.10.102,5683,35461,12,0,2,21069,,
1551285853.932003663,192.168.10.104,192.168.10.102,5683,60324,12,0,2,29257,,
1551285854.934033446,192.168.10.102,192.168.10.105,53316,5683,12,69,0,9564,,
1551285854.934062483,192.168.10.102,192.168.10.104,40169,5683,12,69,0,64117,,
1551285854.934514897,192.168.10.105,192.168.10.102,5683,53316,12,0,2,9564,,
1551285854.934516229,192.168.10.104,192.168.10.102,5683,40169,12,0,2,64117,,
1551285855.936533851,192.168.10.102,192.168.10.104,59207,5683,12,69,0,25530,,
1551285855.936575902,192.168.10.102,192.168.10.105,49141,5683,12,69,0,38708,,
1551285855.937011517,192.168.10.104,192.168.10.102,5683,59207,12,0,2,25530,,
1551285855.937070242,192.168.10.105,192.168.10.102,5683,49141,12,0,2,38708,,
1551285856.939184348,192.168.10.102,192.168.10.105,44987,5683,12,69,0,33739,,
1551285856.939214406,192.168.10.102,192.168.10.104,45216,5683,12,69,0,39158,,
1551285856.939783188,192.168.10.105,192.168.10.102,5683,44987,12,0,2,33739,,
1551285856.939783198,192.168.10.104,192.168.10.102,5683,45216,12,0,2,39158,,
1551285857.941957431,192.168.10.102,192.168.10.104,39651,5683,12,69,0,23392,,
1551285857.941988811,192.168.10.102,192.168.10.105,60234,5683,12,69,0,49659,,
1551285857.942566496,192.168.10.105,192.168.10.102,5683,60234,12,0,2,49659,,
1551285857.942600115,192.168.10.104,192.168.10.102,5683,39651,12,0,2,23392,,
1551285858.944749168,192.168.10.102,192.168.10.104,36380,5683,12,69,0,33372,,
1551285858.944781705,192.168.10.102,192.168.10.105,55496,5683,12,69,0,7268,,
1551285858.945223574,192.168.10.105,192.168.10.102,5683,55496,12,0,2,7268,,
1551285858.945285383,192.168.10.104,192.168.10.102,5683,36380,12,0,2,33372,,
1551285859.947269021,192.168.10.102,192.168.10.105,59468,5683,12,69,0,37010,,
1551285859.947295585,192.168.10.102,192.168.10.104,41790,5683,12,69,0,57489,,
1551285859.947875448,192.168.10.104,192.168.10.102,5683,41790,12,0,2,57489,,
1551285859.947875438,192.168.10.105,192.168.10.102,5683,59468,12,0,2,37010,,
1551285860.949884631,192.168.10.102,192.168.10.104,51267,5683,12,69,0,31949,,
1551285860.949935259,192.168.10.102,192.168.10.105,46076,5683,12,69,0,35449,,
1551285860.950388930,192.168.10.104,192.168.10.102,5683,51267,12,0,2,31949,,
1551285860.950495569,192.168.10.105,192.168.10.102,5683,46076,12,0,2,35449,,
1551285861.952452836,192.168.10.102,192.168.10.104,36340,5683,12,69,0,2104,,
1551285861.952529387,192.168.10.102,192.168.10.105,59972,5683,12,69,0,64181,,
1551285861.952953505,192.168.10.104,192.168.10.102,5683,36340,12,0,2,2104,,
1551285861.953046795,192.168.10.105,192.168.10.102,5683,59972,12,0,2,64181,,
1551285862.955061604,192.168.10.102,192.168.10.104,58730,5683,12,69,0,8059,,
1551285862.955115437,192.168.10.102,192.168.10.105,42647,5683,12,69,0,40771,,
1551285862.955579357,192.168.10.104,192.168.10.102,5683,58730,12,0,2,8059,,
1551285862.955644281,192.168.10.105,192.168.10.102,5683,42647,12,0,2,40771,,
1551285863.957630432,192.168.10.102,192.168.10.105,38876,5683,12,69,0,22557,,
1551285863.957657546,192.168.10.102,192.168.10.104,48556,5683,12,69,0,26949,,
1551285863.958239618,192.168.10.104,192.168.10.102,5683,48556,12,0,2,26949,,
1551285863.958312979,192.168.10.105,192.168.10.102,5683,38876,12,0,2,22557,,
1551285863.959182776,192.168.10.105,192.168.10.102,58215,5683,38,3,0,41263,,/floor_1_light
1551285863.959321667,192.168.10.102,192.168.10.105,5683,58215,12,68,2,41263,,
1551285864.960102004,192.168.10.102,192.168.10.104,51760,5683,12,69,0,44483,,
1551285864.960565258,192.168.10.104,192.168.10.102,5683,51760,12,0,2,44483,,
1551285864.961129865,192.168.10.102,192.168.10.105,53652,5683,12,69,0,39846,,
1551285864.961580035,192.168.10.105,192.168.10.102,5683,53652,12,0,2,39846,,
1551285865.962412214,192.168.10.102,192.168.10.104,45070,5683,12,69,0,53788,,
1551285865.962867727,192.168.10.104,192.168.10.102,5683,45070,12,0,2,53788,,
1551285865.963475421,192.168.10.102,192.168.10.105,43661,5683,12,69,0,7862,,
1551285865.963927930,192.168.10.105,192.168.10.102,5683,43661,12,0,2,7862,,
1551285866.964724301,192.168.10.102,192.168.10.104,48719,5683,12,69,0,52034,,
1551285866.965277536,192.168.10.104,192.168.10.102,5683,48719,12,0,2,52034,,
1551285866.965798394,192.168.10.102,192.168.10.105,35539,5683,12,69,0,36838,,
1551285866.966260092,192.168.10.105,192.168.10.102,5683,35539,12,0,2,36838,,
1551285867.967070377,192.168.10.102,192.168.10.104,55080,5683,12,69,0,35860,,
1551285867.967578076,192.168.10.104,192.168.10.102,5683,55080,12,0,2,35860,,
1551285867.968107586,192.168.10.102,192.168.10.105,47750,5683,12,69,0,58713,,
1551285867.968548363,192.168.10.105,192.168.10.102,5683,47750,12,0,2,58713,,
1551285868.969379081,192.168.10.102,192.168.10.104,47011,5683,12,69,0,44344,,
1551285868.969876245,192.168.10.104,192.168.10.102,5683,47011,12,0,2,44344,,
1551285868.970429039,192.168.10.102,192.168.10.105,39398,5683,12,69,0,25528,,
1551285868.970882175,192.168.10.105,192.168.10.102,5683,39398,12,0,2,25528,,
1551285869.971722219,192.168.10.102,192.168.10.104,37617,5683,12,69,0,10517,,
1551285869.972410219,192.168.10.104,192.168.10.102,5683,37617,12,0,2,10517,,
1551285869.972681531,192.168.10.102,192.168.10.105,57284,5683,12,69,0,42720,,
1551285869.973134591,192.168.10.105,192.168.10.102,5683,57284,12,0,2,42720,,
1551285870.974328180,192.168.10.102,192.168.10.105,48876,5683,12,69,0,3296,,
1551285870.974370376,192.168.10.102,192.168.10.104,39441,5683,12,69,0,28488,,
1551285870.974847686,192.168.10.105,192.168.10.102,5683,48876,12,0,2,3296,,
1551285870.974853785,192.168.10.104,192.168.10.102,5683,39441,12,0,2,28488,,
1551285870.975757026,192.168.10.105,192.168.10.102,37016,5683,37,3,0,23623,,/floor_1_light
1551285870.975893038,192.168.10.102,192.168.10.105,5683,37016,12,68,2,23623,,
1551285871.976816485,192.168.10.102,192.168.10.104,53960,5683,12,69,0,2927,,
1551285871.976914301,192.168.10.102,192.168.10.105,39327,5683,12,69,0,3940,,
1551285871.977339987,192.168.10.104,192.168.10.102,5683,53960,12,0,2,2927,,
1551285871.977428219,192.168.10.105,192.168.10.102,5683,39327,12,0,2,3940,,
1551285872.979530068,192.168.10.102,192.168.10.104,36487,5683,12,69,0,54878,,
1551285872.979560092,192.168.10.102,192.168.10.105,39771,5683,12,69,0,22489,,
1551285872.979996403,192.168.10.104,192.168.10.102,5683,36487,12,0,2,54878,,
1551285872.980048668,192.168.10.105,192.168.10.102,5683,39771,12,0,2,22489,,
1551285873.982020724,192.168.10.102,192.168.10.105,39179,5683,12,69,0,13300,,
1551285873.982049375,192.168.10.102,192.168.10.104,47547,5683,12,69,0,51442,,
1551285873.982567023,192.168.10.105,192.168.10.102,5683,39179,12,0,2,13300,,
1551285873.982603411,192.168.10.104,192.168.10.102,5683,47547,12,0,2,51442,,
1551285874.984667888,192.168.10.102,192.168.10.105,33653,5683,12,69,0,41263,,
1551285874.984698652,192.168.10.102,192.168.10.104,57399,5683,12,69,0,19312,,
1551285874.985237657,192.168.10.105,192.168.10.102,5683,33653,12,0,2,41263,,
1551285874.985237662,192.168.10.104,192.168.10.102,5683,57399,12,0,2,19312,,
1551285875.987459245,192.168.10.102,192.168.10.105,50191,5683,12,69,0,43616,,
1551285875.987487811,192.168.10.102,192.168.10.104,35105,5683,12,69,0,22880,,
1551285875.987942153,192.168.10.105,192.168.10.102,5683,50191,12,0,2,43616,,
1551285875.987994969,192.168.10.104,192.168.10.102,5683,35105,12,0,2,22880,,
1551285876.990047816,192.168.10.102,192.168.10.105,44567,5683,12,69,0,54005,,
1551285876.990085691,192.168.10.102,192.168.10.104,41177,5683,12,69,0,51156,,
1551285876.990547714,192.168.10.105,192.168.10.102,5683,44567,12,0,2,54005,,
1551285876.990562816,192.168.10.104,192.168.10.102,5683,41177,12,0,2,51156,,
1551285877.992554854,192.168.10.102,192.168.10.105,34976,5683,12,69,0,40009,,
1551285877.992581878,192.168.10.102,192.168.10.104,37431,5683,12,69,0,27176,,
1551285877.993057010,192.168.10.104,192.168.10.102,5683,37431,12,0,2,27176,,
1551285877.993064425,192.168.10.105,192.168.10.102,5683,34976,12,0,2,40009,,
1551285878.995236927,192.168.10.102,192.168.10.104,51742,5683,12,69,0,1999,,
1551285878.995267762,192.168.10.102,192.168.10.105,45379,5683,12,69,0,27274,,
1551285878.995826935,192.168.10.104,192.168.10.102,5683,51742,12,0,2,1999,,
1551285878.995826945,192.168.10.105,192.168.10.102,5683,45379,12,0,2,27274,,
1551285879.998002360,192.168.10.102,192.168.10.104,40943,5683,12,69,0,38146,,
1551285879.998032944,192.168.10.102,192.168.10.105,59317,5683,12,69,0,35485,,
1551285879.998480581,192.168.10.105,192.168.10.102,5683,59317,12,0,2,35485,,
1551285879.998527149,192.168.10.104,192.168.10.102,5683,40943,12,0,2,38146,,
1551285881.000483140,192.168.10.102,192.168.10.104,49497,5683,12,69,0,10368,,
1551285881.000521084,192.168.10.102,192.168.10.105,47394,5683,12,69,0,38308,,
1551285881.000992581,192.168.10.104,192.168.10.102,5683,49497,12,0,2,10368,,
1551285881.001115995,192.168.10.105,192.168.10.102,5683,47394,12,0,2,38308,,
1551285881.002016992,192.168.10.105,192.168.10.102,35821,5683,38,3,0,35199,,/floor_1_light
1551285881.002160329,192.168.10.102,192.168.10.105,5683,35821,12,68,2,35199,,
1551285882.002775781,192.168.10.102,192.168.10.104,52600,5683,12,69,0,34340,,
1551285882.002852106,192.168.10.104,192.168.10.102,54938,5683,29,3,0,26227,,/floor_1_temp
1551285882.002979876,192.168.10.102,192.168.10.104,5683,54938,12,68,2,26227,,
1551285882.003394315,192.168.10.104,192.168.10.102,5683,52600,12,0,2,34340,,
1551285882.003558452,192.168.10.102,192.168.10.105,32979,5683,12,69,0,30215,,
1551285882.004027786,192.168.10.105,192.168.10.102,5683,32979,12,0,2,30215,,
1551285883.005267518,192.168.10.102,192.168.10.104,53456,5683,12,69,0,20430,,
1551285883.005401977,192.168.10.102,192.168.10.105,60822,5683,12,69,0,24542,,
1551285883.005771036,192.168.10.104,192.168.10.102,5683,53456,12,0,2,20430,,
1551285883.005836215,192.168.10.105,192.168.10.102,5683,60822,12,0,2,24542,,
1551285884.006661767,192.168.10.102,192.168.10.104,41386,5683,12,69,0,27269,,
1551285884.007339196,192.168.10.104,192.168.10.102,5683,41386,12,0,2,27269,,
1551285884.007772968,192.168.10.102,192.168.10.105,45970,5683,12,69,0,4062,,
1551285884.008219899,192.168.10.105,192.168.10.102,5683,45970,12,0,2,4062,,
1551285885.009198908,192.168.10.102,192.168.10.104,36610,5683,12,69,0,5558,,
1551285885.009782381,192.168.10.104,192.168.10.102,5683,36610,12,0,2,5558,,
1551285885.010209984,192.168.10.102,192.168.10.105,40414,5683,12,69,0,52502,,
1551285885.010679528,192.168.10.105,192.168.10.102,5683,40414,12,0,2,52502,,
1551285886.011706802,192.168.10.102,192.168.10.104,56611,5683,12,69,0,36057,,
1551285886.012327640,192.168.10.104,192.168.10.102,5683,56611,12,0,2,36057,,
1551285886.012568373,192.168.10.102,192.168.10.105,59551,5683,12,69,0,17664,,
1551285886.013028403,192.168.10.105,192.168.10.102,5683,59551,12,0,2,17664,,
1551285887.014206370,192.168.10.102,192.168.10.104,58075,5683,12,69,0,56313,,
1551285887.014434595,192.168.10.102,192.168.10.105,38177,5683,12,69,0,54918,,
1551285887.014860305,192.168.10.105,192.168.10.102,5683,38177,12,0,2,54918,,
1551285887.014883428,192.168.10.104,192.168.10.102,5683,58075,12,0,2,56313,,
1551285888.016916814,192.168.10.102,192.168.10.104,54324,5683,12,69,0,4059,,
1551285888.017052776,192.168.10.102,192.168.10.105,59367,5683,12,69,0,17921,,
1551285888.017396813,192.168.10.104,192.168.10.102,5683,54324,12,0,2,4059,,
1551285888.017489538,192.168.10.105,192.168.10.102,51767,5683,37,3,0,16983,,/floor_1_light
1551285889.018385232,192.168.10.102,192.168.10.105,5683,51767,12,68,2,16983,,
1551285889.018980568,192.168.10.102,192.168.10.104,49678,5683,12,69,0,28558,,
1551285889.019201527,192.168.10.102,192.168.10.105,45920,5683,12,69,0,35199,,
1551285889.019198438,192.168.10.105,192.168.10.102,5683,59367,12,0,2,17921,,
1551285889.019499804,192.168.10.104,192.168.10.102,5683,49678,12,0,2,28558,,
1551285889.019571422,192.168.10.105,192.168.10.102,5683,45920,12,0,2,35199,,
1551285890.020657160,192.168.10.102,192.168.10.104,57491,5683,12,69,0,56871,,
1551285890.021258990,192.168.10.104,192.168.10.102,5683,57491,12,0,2,56871,,
1551285890.021504225,192.168.10.102,192.168.10.105,53294,5683,12,69,0,61451,,
1551285890.022041076,192.168.10.105,192.168.10.102,5683,53294,12,0,2,61451,,
1551285891.022274871,192.168.10.102,192.168.10.104,32938,5683,12,69,0,37426,,
1551285891.022871588,192.168.10.104,192.168.10.102,5683,32938,12,0,2,37426,,
1551285891.023950638,192.168.10.102,192.168.10.105,36248,5683,12,69,0,40828,,
1551285891.023987937,192.168.10.104,192.168.10.102,49739,5683,29,3,0,51507,,/floor_1_temp
1551285891.024345194,192.168.10.105,192.168.10.102,58540,5683,38,3,0,12893,,/floor_1_light
1551285892.024330192,192.168.10.102,192.168.10.104,5683,49739,12,68,2,51507,,
1551285892.024780628,192.168.10.102,192.168.10.104,49313,5683,12,69,0,9716,,
1551285892.025129883,192.168.10.102,192.168.10.105,46710,5683,12,69,0,29492,,
1551285892.025281688,192.168.10.104,192.168.10.102,5683,49313,12,0,2,9716,,
1551285892.025670405,192.168.10.105,192.168.10.102,5683,36248,12,0,2,40828,,
1551285892.025988740,192.168.10.105,192.168.10.102,5683,46710,12,0,2,29492,,
1551285892.026182585,192.168.10.102,192.168.10.105,5683,58540,12,68,2,12893,,
1551285893.027192063,192.168.10.102,192.168.10.104,38526,5683,12,69,0,15087,,
1551285893.027362985,192.168.10.102,192.168.10.105,43448,5683,12,69,0,14278,,
1551285893.027751236,192.168.10.105,192.168.10.102,5683,43448,12,0,2,14278,,
1551285893.027776017,192.168.10.104,192.168.10.102,5683,38526,12,0,2,15087,,
1551285894.029756682,192.168.10.102,192.168.10.104,46769,5683,12,69,0,13663,,
1551285894.029785889,192.168.10.102,192.168.10.105,49635,5683,12,69,0,59971,,
1551285894.030230833,192.168.10.104,192.168.10.102,5683,46769,12,0,2,13663,,
1551285894.030255598,192.168.10.105,192.168.10.102,5683,49635,12,0,2,59971,,
1551285895.032255159,192.168.10.102,192.168.10.104,43450,5683,12,69,0,29890,,
1551285895.032399282,192.168.10.102,192.168.10.105,37572,5683,12,69,0,12871,,
1551285895.032724773,192.168.10.104,192.168.10.102,5683,43450,12,0,2,29890,,
1551285895.032950379,192.168.10.105,192.168.10.102,55145,5683,37,3,0,52990,,/floor_1_light
1551285896.033737756,192.168.10.102,192.168.10.105,5683,55145,12,68,2,52990,,
1551285896.034300049,192.168.10.102,192.168.10.104,54677,5683,12,69,0,50169,,
1551285896.034511780,192.168.10.105,192.168.10.102,5683,37572,12,0,2,12871,,
1551285896.034594174,192.168.10.102,192.168.10.105,53767,5683,12,69,0,37980,,
1551285896.035043744,192.168.10.105,192.168.10.102,5683,53767,12,0,2,37980,,
1551285896.035149286,192.168.10.104,192.168.10.102,45069,5683,29,3,0,1517,,/floor_1_temp
1551285896.035279244,192.168.10.102,192.168.10.104,5683,45069,12,68,2,1517,,
1551285896.035708765,192.168.10.104,192.168.10.102,5683,54677,12,0,2,50169,,
1551285897.037099873,192.168.10.102,192.168.10.105,37507,5683,12,69,0,15462,,
1551285897.037614602,192.168.10.105,192.168.10.102,60178,5683,38,3,0,60584,,/floor_1_light
1551285897.037651996,192.168.10.102,192.168.10.104,52584,5683,12,69,0,18386,,
